chrom,start,end,value
chr4,5500000,5700000,0.34069108963012695
chr4,5700000,5850000,0.08416271209716797
chr4,5850000,5900000,0.05563545227050781
chr4,5900000,6000000,0.28729248046875
chr4,6000000,6100000,0.047293663024902344
chr4,6100000,6200000,0.15337753295898438
chr4,6200000,6250000,0.12744426727294922
chr4,6250000,6300000,0.10528087615966797
chr4,6300000,6350000,0.17652034759521484
chr4,6350000,6450000,0.06486701965332031
chr4,6450000,6550000,0.07674312591552734
chr4,6550000,6600000,0.1793365478515625
chr4,6600000,6650000,0.13488292694091797
chr4,6650000,6700000,0.09150218963623047
chr4,6700000,6750000,0.13740825653076172
chr4,6750000,6800000,0.09969854354858398
chr4,6800000,6900000,0.2578110694885254
chr4,6900000,6950000,0.12045621871948242
chr4,6950000,7000000,0.14937305450439453
chr4,7000000,7050000,0.07220649719238281
chr4,7050000,7100000,0.19581222534179688
chr4,7100000,7150000,0.11768817901611328
chr4,7150000,7200000,0.10990285873413086
chr4,7200000,7300000,0.09055805206298828
chr4,7300000,7350000,0.12000417709350586
chr4,7350000,7400000,0.16640090942382812
chr4,7400000,7450000,0.14919090270996094
chr4,7450000,7500000,0.07953786849975586
chr4,7500000,7550000,0.12914657592773438
chr4,7550000,7650000,0.14590930938720703
chr4,7650000,7700000,0.09132862091064453
chr4,7700000,7750000,0.15962553024291992
chr4,7750000,7800000,0.17231416702270508
chr4,7800000,7900000,0.1998004913330078
chr4,7900000,7950000,0.0866250991821289
chr4,7950000,8000000,0.14600610733032227
chr4,8000000,8050000,0.11899185180664062
chr4,8050000,8100000,0.04729270935058594
chr4,8100000,8150000,0.07988834381103516
chr4,8150000,8200000,0.08938217163085938
chr4,8200000,8250000,0.16797971725463867
chr4,8250000,8300000,0.03787517547607422
chr4,8300000,8350000,0.133697509765625
chr4,8350000,8400000,0.12123441696166992
chr4,8400000,8450000,0.1643838882446289
chr4,8450000,8550000,0.23043346405029297
chr4,8550000,8600000,0.14060163497924805
chr4,8600000,8650000,0.31746625900268555
chr4,8650000,8799203,0.14569091796875
chr4,9324642,9450000,0.47828102111816406
chr4,9450000,9500000,0.2602105140686035
chr4,9500000,9550000,0.3252124786376953
chr4,9550000,9750000,0.28339195251464844
chr4,9750000,9800000,0.3691387176513672
chr4,9800000,10050000,0.07575035095214844
chr4,10050000,10100000,0.17067813873291016
chr4,10100000,10450000,0.06920385360717773
chr4,10450000,10500000,0.09666156768798828
chr4,10500000,11350000,0.2499713897705078
chr4,11350000,11400000,0.26621532440185547
chr4,11400000,11450000,0.038117408752441406
chr4,11450000,12250000,0.18810462951660156
chr4,12250000,13300000,0.2969799041748047
chr4,13300000,13500000,0.08669757843017578
chr4,13500000,13550000,0.06213951110839844
chr4,13550000,14400000,0.14792299270629883
chr4,14400000,15000000,0.22972869873046875
chr4,15000000,15050000,0.029340744018554688
chr4,15050000,15350000,0.10526752471923828
chr4,15350000,15450000,0.24182891845703125
chr4,15450000,15650000,0.2345256805419922
chr4,15650000,15700000,0.24756431579589844
chr4,15700000,15750000,0.05623006820678711
chr4,15750000,15800000,0.019931793212890625
chr4,15800000,16050000,0.05711936950683594
chr4,16050000,16100000,0.10453987121582031
chr4,16100000,16250000,0.14665937423706055
chr4,16250000,16550000,0.313446044921875
chr4,16550000,16800000,0.19933319091796875
chr4,16800000,16950000,0.24214744567871094
chr4,16950000,17500000,0.27272701263427734
chr4,17500000,17550000,0.22192668914794922
chr4,17550000,17600000,-0.04812812805175781
chr4,17600000,17650000,0.1504535675048828
chr4,17650000,17800000,0.16902685165405273
chr4,17800000,18000000,0.19004249572753906
chr4,18000000,18050000,0.05197334289550781
chr4,18050000,20250000,0.23527860641479492
chr4,20250000,20300000,-0.07961750030517578
chr4,20300000,20750000,0.14308595657348633
chr4,20750000,21650000,0.22216129302978516
chr4,21650000,21950000,0.29522228240966797
chr4,21950000,22500000,0.20470046997070312
chr4,22500000,22650000,0.2389516830444336
chr4,22650000,23300000,0.24429559707641602
chr4,23300000,23900000,0.18640995025634766
chr4,23900000,24450000,0.2639756202697754
chr4,24450000,24500000,0.062591552734375
chr4,24500000,24600000,0.07383346557617188
chr4,24600000,24800000,0.14938116073608398
chr4,24800000,24850000,0.09093189239501953
chr4,24850000,25000000,0.2552828788757324
chr4,25000000,25050000,0.08200979232788086
chr4,25050000,25100000,0.04321002960205078
chr4,25100000,25200000,0.15506505966186523
chr4,25200000,25250000,0.14006900787353516
chr4,25250000,25400000,0.07189083099365234
chr4,25400000,25650000,0.19216299057006836
chr4,25650000,25700000,0.29069948196411133
chr4,25700000,25900000,0.1563253402709961
chr4,25900000,26050000,0.14101886749267578
chr4,26050000,26300000,0.14717578887939453
chr4,26300000,26350000,-0.08046913146972656
chr4,26350000,26550000,0.31784486770629883
chr4,26550000,26850000,0.24770450592041016
chr4,26850000,26900000,0.04961109161376953
chr4,26900000,27100000,0.3186788558959961
chr4,27100000,30700000,0.2310338020324707
chr4,30700000,31820917,0.1979236602783203
chr4,32840638,36200000,0.18729209899902344
chr4,36200000,37200000,0.1017904281616211
chr4,37200000,37250000,0.21591567993164062
chr4,37250000,37650000,0.20333385467529297
chr4,37650000,37700000,0.021431922912597656
chr4,37700000,37950000,0.14697837829589844
chr4,37950000,38000000,0.18419933319091797
chr4,38000000,38100000,0.18466711044311523
chr4,38100000,38200000,0.1882772445678711
chr4,38200000,38650000,0.2175445556640625
chr4,38650000,38700000,0.07280921936035156
chr4,38700000,38850000,0.35956430435180664
chr4,38850000,38900000,0.2280879020690918
chr4,38900000,39150000,0.33311891555786133
chr4,39150000,39350000,0.01345205307006836
chr4,39350000,39400000,0.09350442886352539
chr4,39400000,39450000,0.47208213806152344
chr4,39450000,39500000,0.1440448760986328
chr4,39500000,39600000,0.16444683074951172
chr4,39600000,39650000,0.1561279296875
chr4,39650000,39950000,0.09057903289794922
chr4,39950000,40050000,0.30919551849365234
chr4,40050000,40100000,0.11704587936401367
chr4,40100000,40296396,0.37563228607177734
chr4,40297096,40450000,0.27161121368408203
chr4,40450000,40600000,0.3046684265136719
chr4,40600000,40650000,0.22199201583862305
chr4,40650000,40800000,0.15620040893554688
chr4,40800000,40900000,0.11744117736816406
chr4,40900000,41200000,0.23825931549072266
chr4,41200000,41250000,0.058646202087402344
chr4,41250000,41350000,0.27483224868774414
chr4,41350000,41400000,0.1587200164794922
chr4,41400000,41700000,0.21375083923339844
chr4,41700000,41750000,0.1954813003540039
chr4,41750000,41850000,0.025628089904785156
chr4,41850000,41900000,-0.053070068359375
chr4,41900000,42000000,0.0842733383178711
chr4,42000000,42200000,0.26894521713256836
chr4,42200000,42400000,0.14584112167358398
chr4,42400000,42450000,0.10119056701660156
chr4,42450000,42700000,0.10248374938964844
chr4,42700000,44450000,0.2247905731201172
chr4,44450000,44650000,-0.05528450012207031
chr4,44650000,44750000,0.004223346710205078
chr4,44750000,46400000,0.02115154266357422
chr4,46400000,47000000,0.1639995574951172
chr4,47000000,47450000,-0.09032344818115234
chr4,47450000,47500000,0.1741328239440918
chr4,47500000,47900000,0.16375350952148438
chr4,47900000,47950000,0.11146831512451172
chr4,47950000,48250000,0.36276817321777344
chr4,48250000,48300000,0.21064519882202148
chr4,48300000,48450000,0.2077178955078125
chr4,48450000,48500000,0.31600236892700195
chr4,48500000,48800000,0.21706771850585938
chr4,48800000,48850000,0.2736482620239258
chr4,48850000,49000000,0.17228364944458008
chr4,49000000,49338941,0.43120718002319336
chr4,49488941,49660117,0.4333171844482422
chr4,52660117,52750000,0.18701887130737305
chr4,52750000,52900000,0.3096303939819336
chr4,52900000,52950000,-0.0008726119995117188
chr4,52950000,53550000,0.14858341217041016
chr4,53550000,53600000,-0.0021524429321289062
chr4,53600000,53750000,0.2669830322265625
chr4,53750000,54200000,0.1881389617919922
chr4,54200000,54250000,0.11757516860961914
chr4,54250000,54500000,0.2301473617553711
chr4,54500000,54750000,0.25283241271972656
chr4,54750000,54950000,0.11057567596435547
chr4,54950000,55000000,0.15090322494506836
chr4,55000000,55100000,0.021020889282226562
chr4,55100000,55150000,0.2532634735107422
chr4,55150000,55500000,0.16973876953125
chr4,55500000,55950000,0.17401409149169922
chr4,55950000,56000000,0.0800018310546875
chr4,56000000,56300000,0.21489524841308594
chr4,56300000,56500000,0.2342967987060547
chr4,56500000,56550000,0.01833486557006836
chr4,56550000,56700000,0.3353128433227539
chr4,56700000,56800000,0.01375579833984375
chr4,56800000,56850000,0.22539329528808594
chr4,56850000,57150000,0.18196392059326172
chr4,57150000,57250000,0.11156654357910156
chr4,57250000,57300000,0.28113603591918945
chr4,57300000,57350000,0.11214780807495117
chr4,57350000,57400000,0.25121021270751953
chr4,57400000,57500000,0.14383602142333984
chr4,57500000,57550000,0.013894081115722656
chr4,57550000,57750000,0.21703529357910156
chr4,57750000,57800000,0.09215259552001953
chr4,57800000,57850000,0.015145301818847656
chr4,57850000,58000000,0.007868766784667969
chr4,58000000,59739333,0.1819453239440918
chr4,59789333,62100000,0.1296072006225586
chr4,62100000,62400000,0.33538150787353516
chr4,62400000,62900000,0.3361983299255371
chr4,62900000,66500000,0.2036733627319336
chr4,66500000,66550000,-0.26755332946777344
chr4,66550000,68250000,0.32720088958740234
chr4,68250000,68550000,0.3047637939453125
chr4,68550000,68900000,0.11954593658447266
chr4,68900000,69200000,0.3058481216430664
chr4,69200000,69250000,0.14857196807861328
chr4,69250000,69850000,0.21871185302734375
chr4,69850000,70700000,0.23800277709960938
chr4,70700000,71200000,0.35297393798828125
chr4,71200000,71550000,0.33901405334472656
chr4,71550000,71600000,0.1379861831665039
chr4,71600000,71850000,0.07907485961914062
chr4,71850000,72050000,0.1750030517578125
chr4,72050000,72100000,0.06031990051269531
chr4,72100000,72650000,0.2847108840942383
chr4,72650000,72900000,0.15204429626464844
chr4,72900000,73900000,0.2842369079589844
chr4,73900000,73950000,0.15642452239990234
chr4,73950000,74250000,0.1690220832824707
chr4,74250000,74450000,0.3541240692138672
chr4,74450000,74700000,0.3193855285644531
chr4,74700000,74750000,0.24262046813964844
chr4,74750000,74850000,0.17119884490966797
chr4,74850000,74900000,0.0047245025634765625
chr4,74900000,74950000,0.10046577453613281
chr4,74950000,75050000,0.09523296356201172
chr4,75050000,75427379,0.2642092704772949
chr4,75452279,75850000,0.047974586486816406
chr4,75850000,76400000,0.0791015625
chr4,76400000,76550000,0.14104223251342773
chr4,76550000,76600000,0.27154064178466797
chr4,76600000,76850000,0.24634742736816406
chr4,76850000,76900000,0.0766901969909668
chr4,76900000,76950000,0.25974225997924805
chr4,76950000,77100000,0.18867874145507812
chr4,77100000,77200000,0.06137371063232422
chr4,77200000,77350000,0.08577346801757812
chr4,77350000,77500000,0.3115253448486328
chr4,77500000,77550000,0.1768336296081543
chr4,77550000,77650000,0.14972782135009766
chr4,77650000,77800000,0.12276458740234375
chr4,77800000,77850000,0.34248828887939453
chr4,77850000,77950000,0.08362197875976562
chr4,77950000,78050000,0.2336740493774414
chr4,78050000,78450000,0.17365264892578125
chr4,78450000,78750000,0.24983644485473633
chr4,78750000,78950000,0.3124198913574219
chr4,78950000,79000000,-0.05227851867675781
chr4,79000000,79150000,0.3212270736694336
chr4,79150000,79450000,0.2649106979370117
chr4,79450000,79650000,0.28382015228271484
chr4,79650000,79900000,0.12193107604980469
chr4,79900000,80350000,0.2724895477294922
chr4,80350000,81100000,0.14624786376953125
chr4,81100000,81150000,0.0992274284362793
chr4,81150000,81200000,0.1737666130065918
chr4,81200000,81300000,0.4947175979614258
chr4,81300000,81950000,0.14957761764526367
chr4,81950000,82000000,-0.022994518280029297
chr4,82000000,82350000,0.06554508209228516
chr4,82350000,82400000,0.09407711029052734
chr4,82400000,83250000,0.24861717224121094
chr4,83250000,83300000,0.03225994110107422
chr4,83300000,83400000,0.1771717071533203
chr4,83400000,83550000,0.16410541534423828
chr4,83550000,83700000,0.2685527801513672
chr4,83700000,83800000,0.0791316032409668
chr4,83800000,83850000,0.14091777801513672
chr4,83850000,83950000,0.1342306137084961
chr4,83950000,84000000,0.08490657806396484
chr4,84000000,84050000,0.1189889907836914
chr4,84050000,84250000,0.26334667205810547
chr4,84250000,84300000,0.09906768798828125
chr4,84300000,84450000,0.12235736846923828
chr4,84450000,84500000,0.04723405838012695
chr4,84500000,85400000,0.33059024810791016
chr4,85400000,85450000,0.2154989242553711
chr4,85450000,85550000,0.1275186538696289
chr4,85550000,85850000,0.2615623474121094
chr4,85850000,86400000,0.004732608795166016
chr4,86400000,87000000,0.10135555267333984
chr4,87000000,87300000,0.24919366836547852
chr4,87300000,87550000,0.09361457824707031
chr4,87550000,87850000,0.21860599517822266
chr4,87850000,87900000,0.08739995956420898
chr4,87900000,87950000,0.16287517547607422
chr4,87950000,88100000,0.27911949157714844
chr4,88100000,88300000,0.19011974334716797
chr4,88300000,88350000,0.18229293823242188
chr4,88350000,88550000,0.4053206443786621
chr4,88550000,88750000,0.4506406784057617
chr4,88750000,88900000,0.23413515090942383
chr4,88900000,89050000,0.1107797622680664
chr4,89050000,89200000,0.34241676330566406
chr4,89200000,89250000,-0.08893156051635742
chr4,89250000,89400000,-0.22628402709960938
chr4,89400000,89450000,0.177215576171875
chr4,89450000,89600000,0.08307456970214844
chr4,89600000,89650000,0.4068570137023926
chr4,89650000,90050000,0.2525463104248047
chr4,90050000,90750000,0.18986988067626953
chr4,90750000,90800000,-0.11441516876220703
chr4,90800000,91750000,0.1491870880126953
chr4,91750000,93200000,0.21654129028320312
chr4,93200000,93250000,-0.012929439544677734
chr4,93250000,94700000,0.1841874122619629
chr4,94700000,95100000,0.11669158935546875
chr4,95100000,95150000,0.3290367126464844
chr4,95150000,95400000,0.10544967651367188
chr4,95400000,96050000,0.28768014907836914
chr4,96050000,96450000,0.29184913635253906
chr4,96450000,96500000,-0.021492958068847656
chr4,96500000,99050000,0.13248634338378906
chr4,99050000,99200000,0.08464527130126953
chr4,99200000,99450000,0.2568535804748535
chr4,99450000,99550000,0.09501886367797852
chr4,99550000,99850000,0.014482498168945312
chr4,99850000,99900000,0.1066751480102539
chr4,99900000,100000000,0.1148843765258789
chr4,100000000,100200000,0.11876440048217773
chr4,100200000,100450000,0.36211347579956055
chr4,100450000,100550000,0.06940984725952148
chr4,100550000,100600000,0.13295459747314453
chr4,100600000,100850000,0.101165771484375
chr4,100850000,100900000,-0.04691123962402344
chr4,100900000,101150000,-0.01782703399658203
chr4,101150000,101950000,0.2909584045410156
chr4,101950000,102250000,0.28142786026000977
chr4,102250000,102300000,-0.056998252868652344
chr4,102300000,103250000,0.24268531799316406
chr4,103250000,103300000,-0.0017938613891601562
chr4,103300000,103650000,0.07254886627197266
chr4,103650000,103700000,-0.039246559143066406
chr4,103700000,103750000,0.10035943984985352
chr4,103750000,103950000,0.1385025978088379
chr4,103950000,104100000,-0.06555795669555664
chr4,104100000,104150000,0.1537952423095703
chr4,104150000,105400000,0.1028146743774414
chr4,105400000,106050000,0.08158588409423828
chr4,106050000,106350000,0.12292766571044922
chr4,106350000,106600000,0.21397733688354492
chr4,106600000,106650000,0.1565999984741211
chr4,106650000,107200000,0.270052433013916
chr4,107200000,107250000,0.003349781036376953
chr4,107250000,108000000,0.23231935501098633
chr4,108000000,108700000,0.05291604995727539
chr4,108700000,108850000,0.18755149841308594
chr4,108850000,108900000,0.029308319091796875
chr4,108900000,109050000,0.11758041381835938
chr4,109050000,109100000,-0.06661367416381836
chr4,109100000,109550000,0.32703399658203125
chr4,109550000,109900000,0.32356834411621094
chr4,109900000,110250000,0.0701589584350586
chr4,110250000,110400000,0.07994937896728516
chr4,110400000,110600000,0.054350852966308594
chr4,110600000,110700000,0.09301137924194336
chr4,110700000,110750000,0.1079092025756836
chr4,110750000,111100000,0.28956079483032227
chr4,111100000,111150000,0.09593772888183594
chr4,111150000,111500000,0.21696901321411133
chr4,111500000,111550000,0.18784332275390625
chr4,111550000,111600000,0.21555328369140625
chr4,111600000,113050000,0.2535219192504883
chr4,113050000,113150000,0.42647361755371094
chr4,113150000,113200000,0.08541631698608398
chr4,113200000,113300000,0.1104283332824707
chr4,113300000,113400000,0.20374679565429688
chr4,113400000,113450000,0.08050775527954102
chr4,113450000,113600000,0.2629671096801758
chr4,113600000,113950000,0.30223703384399414
chr4,113950000,114200000,0.27465105056762695
chr4,114200000,114300000,0.2641305923461914
chr4,114300000,114650000,0.25369882583618164
chr4,114650000,114700000,-0.11689281463623047
chr4,114700000,114950000,0.14211559295654297
chr4,114950000,115550000,0.21507024765014648
chr4,115550000,117200000,0.2335495948791504
chr4,117200000,118000000,0.17479991912841797
chr4,118000000,118050000,-0.07460498809814453
chr4,118050000,119150000,0.24073123931884766
chr4,119150000,119250000,0.031011581420898438
chr4,119250000,119300000,0.1261129379272461
chr4,119300000,119650000,0.12219905853271484
chr4,119650000,119750000,0.47147655487060547
chr4,119750000,119800000,0.1072235107421875
chr4,119800000,119950000,0.19588756561279297
chr4,119950000,120100000,0.39299726486206055
chr4,120100000,120200000,0.07697343826293945
chr4,120200000,120250000,0.18294095993041992
chr4,120250000,120500000,0.3167300224304199
chr4,120500000,120950000,0.12879180908203125
chr4,120950000,121000000,-0.03489971160888672
chr4,121000000,121950000,0.15950489044189453
chr4,121950000,122000000,0.11806535720825195
chr4,122000000,122300000,0.35108089447021484
chr4,122300000,122600000,0.18937301635742188
chr4,122600000,122650000,-0.09903144836425781
chr4,122650000,122700000,0.12943696975708008
chr4,122700000,122850000,0.06002521514892578
chr4,122850000,122900000,0.18073272705078125
chr4,122900000,123300000,0.13627338409423828
chr4,123300000,123350000,0.1957559585571289
chr4,123350000,123700000,0.2311868667602539
chr4,123700000,123800000,0.002872467041015625
chr4,123800000,123850000,0.06143379211425781
chr4,123850000,124300000,0.2289876937866211
chr4,124300000,124350000,0.15910625457763672
chr4,124350000,124650000,0.12543487548828125
chr4,124650000,124950000,0.27198123931884766
chr4,124950000,125600000,0.2784252166748047
chr4,125600000,126200000,0.22414779663085938
chr4,126200000,126250000,-0.14795970916748047
chr4,126250000,127450000,0.24079608917236328
chr4,127450000,128500000,0.3408946990966797
chr4,128500000,128650000,0.19654083251953125
chr4,128650000,128700000,0.31621360778808594
chr4,128700000,128800000,0.15981388092041016
chr4,128800000,128850000,0.017383575439453125
chr4,128850000,128900000,0.09213542938232422
chr4,128900000,129000000,0.16610336303710938
chr4,129000000,129250000,0.0504913330078125
chr4,129250000,129700000,0.2194366455078125
chr4,129700000,130000000,0.08806419372558594
chr4,130000000,130050000,0.17445755004882812
chr4,130050000,132650000,0.27988338470458984
chr4,132650000,132700000,0.3778557777404785
chr4,132700000,134050000,0.0014867782592773438
chr4,134050000,134100000,-0.2100205421447754
chr4,134100000,135850000,0.189208984375
chr4,135850000,137050000,0.11187171936035156
chr4,137050000,137750000,0.15602588653564453
chr4,137750000,138500000,0.2089519500732422
chr4,138500000,139100000,0.22438669204711914
chr4,139100000,139450000,0.31775474548339844
chr4,139450000,139650000,0.22655105590820312
chr4,139650000,139900000,0.24228906631469727
chr4,139900000,140000000,0.2115488052368164
chr4,140000000,140050000,0.127960205078125
chr4,140050000,140200000,0.1009364128112793
chr4,140200000,140250000,0.15827417373657227
chr4,140250000,140400000,0.1479358673095703
chr4,140400000,140550000,0.22960710525512695
chr4,140550000,140650000,0.17520618438720703
chr4,140650000,140800000,0.2391223907470703
chr4,140800000,141050000,0.22904014587402344
chr4,141050000,141100000,0.12386560440063477
chr4,141100000,141250000,0.12101459503173828
chr4,141250000,141300000,0.25498199462890625
chr4,141300000,141400000,0.08425188064575195
chr4,141400000,141450000,0.17673587799072266
chr4,141450000,141500000,0.05697011947631836
chr4,141500000,141650000,0.10869741439819336
chr4,141650000,142050000,0.16452455520629883
chr4,142050000,142100000,0.1363520622253418
chr4,142100000,142550000,0.20221519470214844
chr4,142550000,143150000,0.18424701690673828
chr4,143150000,143750000,0.3725404739379883
chr4,143750000,143800000,-0.44831275939941406
chr4,143800000,144250000,0.1671743392944336
chr4,144250000,144400000,0.10964584350585938
chr4,144400000,144450000,0.04567909240722656
chr4,144450000,144500000,0.029390335083007812
chr4,144500000,145550000,0.3847060203552246
chr4,145550000,146000000,0.011387825012207031
chr4,146000000,146050000,0.03031158447265625
chr4,146050000,146150000,0.16411972045898438
chr4,146150000,146450000,0.008965492248535156
chr4,146450000,146650000,0.05417203903198242
chr4,146650000,146700000,0.02754974365234375
chr4,146700000,146850000,0.3014101982116699
chr4,146850000,146900000,-0.046807289123535156
chr4,146900000,147100000,0.1981639862060547
chr4,147100000,147400000,0.24515438079833984
chr4,147400000,147550000,-0.12149429321289062
chr4,147550000,147600000,0.030878067016601562
chr4,147600000,148400000,0.1786518096923828
chr4,148400000,148500000,-0.03238344192504883
chr4,148500000,148600000,0.12414741516113281
chr4,148600000,148700000,0.19459056854248047
chr4,148700000,148900000,0.1967782974243164
chr4,148900000,149350000,0.32265615463256836
chr4,149350000,149400000,-0.012157440185546875
chr4,149400000,150700000,0.3177299499511719
chr4,150700000,151150000,0.10312700271606445
chr4,151150000,151500000,0.3079342842102051
chr4,151500000,151550000,0.36322593688964844
chr4,151550000,152000000,0.4152193069458008
chr4,152000000,152050000,0.24833106994628906
chr4,152050000,152150000,0.624690055847168
chr4,152150000,152300000,0.2677459716796875
chr4,152300000,152350000,0.17676639556884766
chr4,152350000,152650000,0.48741579055786133
chr4,152650000,152700000,0.3614645004272461
chr4,152700000,153000000,0.5606651306152344
chr4,153000000,153500000,0.38396167755126953
chr4,153500000,153650000,0.36513376235961914
chr4,153650000,153850000,0.3830757141113281
chr4,153850000,153900000,0.26090574264526367
chr4,153900000,154050000,0.4453105926513672
chr4,154050000,154100000,0.46678829193115234
chr4,154100000,154150000,0.5882134437561035
chr4,154150000,154250000,0.3765754699707031
chr4,154250000,154350000,0.3412637710571289
chr4,154350000,154400000,0.2634925842285156
chr4,154400000,154600000,0.523895263671875
chr4,154600000,154700000,0.28804969787597656
chr4,154700000,154750000,0.27434253692626953
chr4,154750000,155400000,0.27929115295410156
chr4,155400000,155450000,0.0983738899230957
chr4,155450000,155500000,-0.0011119842529296875
chr4,155500000,155650000,0.1671733856201172
chr4,155650000,155700000,0.04797792434692383
chr4,155700000,156100000,0.21488571166992188
chr4,156100000,156150000,-0.23217344284057617
chr4,156150000,156550000,0.08479499816894531
chr4,156550000,156600000,-0.02041912078857422
chr4,156600000,156700000,0.009748458862304688
chr4,156700000,156900000,0.2634859085083008
chr4,156900000,157850000,0.2784304618835449
chr4,157850000,157950000,-0.026291847229003906
chr4,157950000,158100000,0.09233331680297852
chr4,158100000,158150000,-0.21262645721435547
chr4,158150000,159100000,0.1322784423828125
chr4,159100000,159550000,0.05744361877441406
chr4,159550000,159600000,0.10809469223022461
chr4,159600000,159650000,0.1163330078125
chr4,159650000,159750000,0.15235233306884766
chr4,159750000,160050000,0.23314332962036133
chr4,160050000,160300000,0.2573881149291992
chr4,160300000,163050000,0.09295892715454102
chr4,163050000,164050000,-0.7266244888305664
chr4,164050000,164250000,-0.5661325454711914
chr4,164250000,164300000,-0.3899698257446289
chr4,164300000,164450000,-0.4495096206665039
chr4,164450000,165300000,-0.31548404693603516
chr4,165300000,165850000,-0.28979015350341797
chr4,165850000,165900000,-0.40964508056640625
chr4,165900000,166000000,-0.19705963134765625
chr4,166000000,166200000,-0.3984870910644531
chr4,166200000,166250000,-0.2871665954589844
chr4,166250000,166350000,-0.4455137252807617
chr4,166350000,166800000,-0.5378961563110352
chr4,166800000,169200000,-0.5364160537719727
chr4,169200000,169400000,-0.545661449432373
chr4,169400000,169450000,-0.37790584564208984
chr4,169450000,169600000,-0.3951072692871094
chr4,169600000,169750000,-0.2756929397583008
chr4,169750000,169800000,-0.3508939743041992
chr4,169800000,169950000,-0.43067359924316406
chr4,169950000,170150000,-0.3285026550292969
chr4,170150000,170500000,-0.24727153778076172
chr4,170500000,170650000,-0.414614200592041
chr4,170650000,170700000,-0.45163726806640625
chr4,170700000,170900000,-0.052761077880859375
chr4,170900000,170950000,-0.3692741394042969
chr4,170950000,171050000,-0.31925010681152344
chr4,171050000,172750000,-0.7244415283203125
chr4,172750000,173750000,-0.21140480041503906
chr4,173750000,174250000,-0.3984212875366211
chr4,174250000,174400000,-0.4727334976196289
chr4,174400000,174450000,-0.47556018829345703
chr4,174450000,174500000,-0.4497642517089844
chr4,174500000,175200000,-0.5364265441894531
chr4,175200000,175250000,-0.5087356567382812
chr4,175250000,175750000,-0.4566197395324707
chr4,175750000,175800000,-0.45373106002807617
chr4,175800000,176350000,-0.4293813705444336
chr4,176350000,176950000,-0.3271369934082031
chr4,176950000,177100000,-0.9759645462036133
chr4,177100000,177150000,-0.3518943786621094
chr4,177150000,177250000,-0.40535926818847656
chr4,177250000,177700000,-0.38048791885375977
chr4,177700000,178200000,-0.3567380905151367
chr4,178200000,178350000,-0.21692562103271484
chr4,178350000,178400000,-0.3508167266845703
chr4,178400000,179050000,-0.09455156326293945
chr4,179050000,181000000,-0.5398845672607422
chr4,181000000,183050000,0.1106424331665039
chr4,183050000,183100000,0.00015163421630859375
chr4,183100000,183250000,0.3884162902832031
chr4,183250000,183400000,0.2079916000366211
chr4,183400000,183700000,0.21799612045288086
chr4,183700000,183750000,0.20479297637939453
chr4,183750000,183800000,0.12280750274658203
chr4,183800000,183850000,0.11082077026367188
chr4,183850000,184050000,0.2173900604248047
chr4,184050000,184150000,0.3890342712402344
chr4,184150000,184300000,0.2611351013183594
chr4,184300000,184350000,0.12699031829833984
chr4,184350000,184400000,0.21654033660888672
chr4,184400000,184450000,0.1317143440246582
chr4,184450000,184600000,0.0877542495727539
chr4,184600000,184700000,0.07592582702636719
chr4,184700000,184800000,0.22731781005859375
chr4,184800000,184900000,0.11324787139892578
chr4,184900000,184950000,0.2769641876220703
chr4,184950000,185150000,0.17108440399169922
chr4,185150000,185350000,0.1949939727783203
chr4,185350000,185400000,0.1285991668701172
chr4,185400000,185550000,0.29422855377197266
chr4,185550000,185650000,0.056334495544433594
chr4,185650000,185700000,0.10756921768188477
chr4,185700000,185750000,0.11586904525756836
chr4,185750000,185900000,0.19579219818115234
chr4,185900000,185950000,0.07171344757080078
chr4,185950000,186050000,0.2559938430786133
chr4,186050000,186100000,0.22646760940551758
chr4,186100000,186300000,0.2381744384765625
chr4,186300000,186350000,0.059119224548339844
chr4,186350000,186400000,0.27107906341552734
chr4,186400000,186450000,0.2649545669555664
chr4,186450000,186500000,-0.008617401123046875
chr4,186500000,186700000,0.2696495056152344
chr4,186700000,186750000,0.3004775047302246
chr4,186750000,186900000,0.4408712387084961
chr4,186900000,187000000,0.16477060317993164
chr4,187000000,187050000,0.23518705368041992
chr4,187050000,187100000,0.12001609802246094
chr4,187100000,187150000,0.1508960723876953
chr4,187150000,187250000,0.1913433074951172
chr4,187250000,187450000,0.308499813079834
chr4,187450000,187500000,0.1123514175415039
chr4,187500000,187550000,0.20453739166259766
chr4,187550000,187600000,0.14976978302001953
chr4,187600000,187650000,0.15368080139160156
chr4,187650000,187800000,0.24761009216308594
chr4,187800000,187850000,0.2147073745727539
chr4,187850000,187900000,0.514622688293457
chr4,187900000,188000000,0.3770618438720703
chr4,188000000,188200000,0.32109785079956055
chr4,188200000,188550000,0.2069535255432129
chr4,188550000,188900000,0.19463396072387695
chr4,188900000,188950000,0.3315744400024414
chr4,188950000,189050000,0.24868202209472656
chr4,189050000,189200000,0.28969860076904297
chr4,189200000,189350000,0.2677450180053711
chr4,189350000,189550000,0.19025230407714844
chr4,189550000,189600000,0.22117996215820312
chr4,189600000,189950000,0.30472660064697266
chr4,189950000,190200000,0.3767218589782715
chr4,190200000,190450000,0.45265960693359375
chr4,190450000,190550000,0.32187461853027344
chr4,190550000,190600000,0.27434301376342773
chr4,190600000,190750000,0.2617917060852051
